i(VIout),v(V1),v(V2),v(Vout)
4.1061195E-07,0.65923,0.5,0.6
4.10615872E-07,0.65924,0.5,0.6
4.10619837E-07,0.65925,0.5,0.6
4.10623816E-07,0.65926,0.5,0.6
4.10627777E-07,0.65927,0.5,0.6
4.10631717E-07,0.65928,0.5,0.6
4.10635685E-07,0.65929,0.5,0.6
4.10639633E-07,0.6593,0.5,0.6
4.1064353E-07,0.65931,0.5,0.6
4.1064752E-07,0.65932,0.5,0.6
4.1065147E-07,0.65933,0.5,0.6
4.10655421E-07,0.65934,0.5,0.6
4.10659414E-07,0.65935,0.5,0.6
4.10663308E-07,0.65936,0.5,0.6
4.10667315E-07,0.65937,0.5,0.6
4.10671184E-07,0.65938,0.5,0.6
4.10675174E-07,0.65939,0.5,0.6
4.10679196E-07,0.6594,0.5,0.6
4.10683089E-07,0.65941,0.5,0.6
4.10687015E-07,0.65942,0.5,0.6
4.10690976E-07,0.65943,0.5,0.6
4.10694913E-07,0.65944,0.5,0.6
4.10698917E-07,0.65945,0.5,0.6
4.10702857E-07,0.65946,0.5,0.6
4.10706768E-07,0.65947,0.5,0.6
4.10710786E-07,0.65948,0.5,0.6
4.10714708E-07,0.65949,0.5,0.6
4.10718659E-07,0.6595,0.5,0.6
4.10722649E-07,0.65951,0.5,0.6
4.1072666E-07,0.65952,0.5,0.6
4.10730511E-07,0.65953,0.5,0.6
4.10734504E-07,0.65954,0.5,0.6
4.10738469E-07,0.65955,0.5,0.6
4.10742402E-07,0.65956,0.5,0.6
4.1074636E-07,0.65957,0.5,0.6
4.10750321E-07,0.65958,0.5,0.6
4.107542E-07,0.65959,0.5,0.6
4.10758233E-07,0.6596,0.5,0.6
4.10762159E-07,0.65961,0.5,0.6
4.10766106E-07,0.65962,0.5,0.6
4.10770141E-07,0.65963,0.5,0.6
4.10774071E-07,0.65964,0.5,0.6
4.1077789E-07,0.65965,0.5,0.6
4.10781908E-07,0.65966,0.5,0.6
4.10785905E-07,0.65967,0.5,0.6
4.10789788E-07,0.65968,0.5,0.6
4.10793806E-07,0.65969,0.5,0.6
4.10797711E-07,0.6597,0.5,0.6
4.10801661E-07,0.65971,0.5,0.6
4.10805615E-07,0.65972,0.5,0.6
4.10809609E-07,0.65973,0.5,0.6
4.10813531E-07,0.65974,0.5,0.6
4.10817471E-07,0.65975,0.5,0.6
4.10821503E-07,0.65976,0.5,0.6
4.10825482E-07,0.65977,0.5,0.6
4.10829319E-07,0.65978,0.5,0.6
4.10833255E-07,0.65979,0.5,0.6
4.10837274E-07,0.6598,0.5,0.6
4.10841185E-07,0.65981,0.5,0.6
4.10845207E-07,0.65982,0.5,0.6
4.10849101E-07,0.65983,0.5,0.6
4.10853136E-07,0.65984,0.5,0.6
4.10857059E-07,0.65985,0.5,0.6
4.10860924E-07,0.65986,0.5,0.6
4.10864931E-07,0.65987,0.5,0.6
4.10868882E-07,0.65988,0.5,0.6
4.10872808E-07,0.65989,0.5,0.6
4.10876783E-07,0.6599,0.5,0.6
4.10880762E-07,0.65991,0.5,0.6
4.10884656E-07,0.65992,0.5,0.6
4.10888664E-07,0.65993,0.5,0.6
4.108926E-07,0.65994,0.5,0.6
4.10896607E-07,0.65995,0.5,0.6
4.10900491E-07,0.65996,0.5,0.6
4.10904494E-07,0.65997,0.5,0.6
4.10908392E-07,0.65998,0.5,0.6
4.10912367E-07,0.65999,0.5,0.6
4.10916304E-07,0.66,0.5,0.6
4.10920311E-07,0.66001,0.5,0.6
4.10924223E-07,0.66002,0.5,0.6
4.10928202E-07,0.66003,0.5,0.6
4.10932063E-07,0.66004,0.5,0.6
4.10936071E-07,0.66005,0.5,0.6
4.10939993E-07,0.66006,0.5,0.6
4.10943976E-07,0.66007,0.5,0.6
4.1094798E-07,0.66008,0.5,0.6
4.10951859E-07,0.66009,0.5,0.6
4.1095581E-07,0.6601,0.5,0.6
4.10959775E-07,0.66011,0.5,0.6
4.10963782E-07,0.66012,0.5,0.6
4.10967736E-07,0.66013,0.5,0.6
4.10971651E-07,0.66014,0.5,0.6
4.10975606E-07,0.66015,0.5,0.6
4.1097957E-07,0.66016,0.5,0.6
4.10983507E-07,0.66017,0.5,0.6
4.109875E-07,0.66018,0.5,0.6
4.10991465E-07,0.66019,0.5,0.6
4.10995415E-07,0.6602,0.5,0.6
4.10999341E-07,0.66021,0.5,0.6
4.11003292E-07,0.66022,0.5,0.6
4.11007182E-07,0.66023,0.5,0.6
4.11011175E-07,0.66024,0.5,0.6
4.11015126E-07,0.66025,0.5,0.6
4.11019162E-07,0.66026,0.5,0.6
4.11023056E-07,0.66027,0.5,0.6
4.11027049E-07,0.66028,0.5,0.6
4.11031024E-07,0.66029,0.5,0.6
4.11034907E-07,0.6603,0.5,0.6
4.11038929E-07,0.66031,0.5,0.6
4.11042851E-07,0.66032,0.5,0.6
4.11046873E-07,0.66033,0.5,0.6
4.11050749E-07,0.66034,0.5,0.6
4.11054732E-07,0.66035,0.5,0.6
4.11058657E-07,0.66036,0.5,0.6
4.11062601E-07,0.66037,0.5,0.6
4.11066541E-07,0.66038,0.5,0.6
4.11070491E-07,0.66039,0.5,0.6
4.1107451E-07,0.6604,0.5,0.6
4.11078464E-07,0.66041,0.5,0.6
4.11082357E-07,0.66042,0.5,0.6
4.11086379E-07,0.66043,0.5,0.6
4.11090234E-07,0.66044,0.5,0.6
4.11094252E-07,0.66045,0.5,0.6
4.11098288E-07,0.66046,0.5,0.6
4.11102114E-07,0.66047,0.5,0.6
4.11106132E-07,0.66048,0.5,0.6
4.11110037E-07,0.66049,0.5,0.6
4.11113959E-07,0.6605,0.5,0.6
4.11117966E-07,0.66051,0.5,0.6
4.11121889E-07,0.66052,0.5,0.6
4.11125871E-07,0.66053,0.5,0.6
4.11129879E-07,0.66054,0.5,0.6
4.11133829E-07,0.66055,0.5,0.6
4.11137748E-07,0.66056,0.5,0.6
4.11141649E-07,0.66057,0.5,0.6
4.11145667E-07,0.66058,0.5,0.6
4.11149617E-07,0.66059,0.5,0.6
4.11153586E-07,0.6606,0.5,0.6
4.11157576E-07,0.66061,0.5,0.6
4.11161455E-07,0.66062,0.5,0.6
4.11165392E-07,0.66063,0.5,0.6
4.11169385E-07,0.66064,0.5,0.6
4.11173311E-07,0.66065,0.5,0.6
4.11177286E-07,0.66066,0.5,0.6
4.11181322E-07,0.66067,0.5,0.6
4.1118523E-07,0.66068,0.5,0.6
4.11189138E-07,0.66069,0.5,0.6
4.11193142E-07,0.6607,0.5,0.6
4.11197039E-07,0.66071,0.5,0.6
4.11200975E-07,0.66072,0.5,0.6
4.11204972E-07,0.66073,0.5,0.6
4.11208973E-07,0.66074,0.5,0.6
4.11212884E-07,0.66075,0.5,0.6
4.11216881E-07,0.66076,0.5,0.6
4.11220803E-07,0.66077,0.5,0.6
4.11224708E-07,0.66078,0.5,0.6
4.11228644E-07,0.66079,0.5,0.6
4.11232683E-07,0.6608,0.5,0.6
4.11236659E-07,0.66081,0.5,0.6
4.11240553E-07,0.66082,0.5,0.6
4.11244532E-07,0.66083,0.5,0.6
4.11248454E-07,0.66084,0.5,0.6
4.11252433E-07,0.66085,0.5,0.6
4.11256359E-07,0.66086,0.5,0.6
4.11260391E-07,0.66087,0.5,0.6
4.11264313E-07,0.66088,0.5,0.6
4.11268239E-07,0.66089,0.5,0.6
4.11272229E-07,0.6609,0.5,0.6
4.11276122E-07,0.66091,0.5,0.6
4.11280091E-07,0.66092,0.5,0.6
4.11284091E-07,0.66093,0.5,0.6
4.11288031E-07,0.66094,0.5,0.6
4.1129201E-07,0.66095,0.5,0.6
4.11295922E-07,0.66096,0.5,0.6
4.11299869E-07,0.66097,0.5,0.6
4.11303851E-07,0.66098,0.5,0.6
4.11307813E-07,0.66099,0.5,0.6
4.11311778E-07,0.661,0.5,0.6
4.113157E-07,0.66101,0.5,0.6
4.11319679E-07,0.66102,0.5,0.6
4.11323597E-07,0.66103,0.5,0.6
4.11327605E-07,0.66104,0.5,0.6
4.11331445E-07,0.66105,0.5,0.6
4.11335481E-07,0.66106,0.5,0.6
4.11339446E-07,0.66107,0.5,0.6
4.11343425E-07,0.66108,0.5,0.6
4.11347376E-07,0.66109,0.5,0.6
4.11351341E-07,0.6611,0.5,0.6
4.11355181E-07,0.66111,0.5,0.6
4.11359238E-07,0.66112,0.5,0.6
4.11363107E-07,0.66113,0.5,0.6
4.11367086E-07,0.66114,0.5,0.6
4.11371023E-07,0.66115,0.5,0.6
4.11375073E-07,0.66116,0.5,0.6
4.11378966E-07,0.66117,0.5,0.6
4.11382917E-07,0.66118,0.5,0.6
4.11386882E-07,0.66119,0.5,0.6
4.11390833E-07,0.6612,0.5,0.6
4.11394812E-07,0.66121,0.5,0.6
4.11398734E-07,0.66122,0.5,0.6
4.11402741E-07,0.66123,0.5,0.6
4.11406678E-07,0.66124,0.5,0.6
4.11410642E-07,0.66125,0.5,0.6
4.11414593E-07,0.66126,0.5,0.6
4.11418515E-07,0.66127,0.5,0.6
4.11422551E-07,0.66128,0.5,0.6
4.11426434E-07,0.66129,0.5,0.6
4.11430452E-07,0.6613,0.5,0.6
4.11434414E-07,0.66131,0.5,0.6
4.11438315E-07,0.66132,0.5,0.6
4.11442258E-07,0.66133,0.5,0.6
4.11446226E-07,0.66134,0.5,0.6
4.11450159E-07,0.66135,0.5,0.6
4.11454081E-07,0.66136,0.5,0.6
4.11458149E-07,0.66137,0.5,0.6
4.11462043E-07,0.66138,0.5,0.6
4.11466022E-07,0.66139,0.5,0.6
4.1146993E-07,0.6614,0.5,0.6
4.11473899E-07,0.66141,0.5,0.6
4.11477842E-07,0.66142,0.5,0.6
4.11481878E-07,0.66143,0.5,0.6
4.11485779E-07,0.66144,0.5,0.6
4.11489712E-07,0.66145,0.5,0.6
4.11493691E-07,0.66146,0.5,0.6
4.1149767E-07,0.66147,0.5,0.6
4.11501606E-07,0.66148,0.5,0.6
4.11505528E-07,0.66149,0.5,0.6
4.11509493E-07,0.6615,0.5,0.6
4.11513518E-07,0.66151,0.5,0.6
4.11517451E-07,0.66152,0.5,0.6
4.11521363E-07,0.66153,0.5,0.6
4.11525324E-07,0.66154,0.5,0.6
4.11529314E-07,0.66155,0.5,0.6
4.11533293E-07,0.66156,0.5,0.6
4.11537261E-07,0.66157,0.5,0.6
4.11541127E-07,0.66158,0.5,0.6
4.11545106E-07,0.66159,0.5,0.6
4.11549113E-07,0.6616,0.5,0.6
4.11553064E-07,0.66161,0.5,0.6
4.11556996E-07,0.66162,0.5,0.6
4.11560908E-07,0.66163,0.5,0.6
4.11564944E-07,0.66164,0.5,0.6
4.11568895E-07,0.66165,0.5,0.6
4.11572803E-07,0.66166,0.5,0.6
4.11576767E-07,0.66167,0.5,0.6
4.11580732E-07,0.66168,0.5,0.6
4.11584654E-07,0.66169,0.5,0.6
4.11588648E-07,0.6617,0.5,0.6
4.1159257E-07,0.66171,0.5,0.6
4.11596591E-07,0.66172,0.5,0.6
4.11600499E-07,0.66173,0.5,0.6
4.11604436E-07,0.66174,0.5,0.6
4.11608443E-07,0.66175,0.5,0.6
4.1161238E-07,0.66176,0.5,0.6
4.11616259E-07,0.66177,0.5,0.6
4.11620295E-07,0.66178,0.5,0.6
4.11624274E-07,0.66179,0.5,0.6
4.11628211E-07,0.6618,0.5,0.6
4.11632143E-07,0.66181,0.5,0.6
4.11636158E-07,0.66182,0.5,0.6
4.11640062E-07,0.66183,0.5,0.6
4.1164407E-07,0.66184,0.5,0.6
4.11648006E-07,0.66185,0.5,0.6
4.11651943E-07,0.66186,0.5,0.6
4.1165595E-07,0.66187,0.5,0.6
4.11659901E-07,0.66188,0.5,0.6
4.1166372E-07,0.66189,0.5,0.6
4.11667759E-07,0.6619,0.5,0.6
4.11671792E-07,0.66191,0.5,0.6
4.11675661E-07,0.66192,0.5,0.6
4.11679569E-07,0.66193,0.5,0.6
4.11683562E-07,0.66194,0.5,0.6
4.11687569E-07,0.66195,0.5,0.6
4.11691548E-07,0.66196,0.5,0.6
4.11695495E-07,0.66197,0.5,0.6
4.11699379E-07,0.66198,0.5,0.6
4.11703375E-07,0.66199,0.5,0.6
4.11707337E-07,0.662,0.5,0.6
4.11711298E-07,0.66201,0.5,0.6
4.11715281E-07,0.66202,0.5,0.6
4.11719174E-07,0.66203,0.5,0.6
4.11723068E-07,0.66204,0.5,0.6
4.11727147E-07,0.66205,0.5,0.6
4.11731051E-07,0.66206,0.5,0.6
4.11734977E-07,0.66207,0.5,0.6
4.11738956E-07,0.66208,0.5,0.6
4.11742903E-07,0.66209,0.5,0.6
4.11746928E-07,0.6621,0.5,0.6
4.11750868E-07,0.66211,0.5,0.6
4.11754844E-07,0.66212,0.5,0.6
4.11758808E-07,0.66213,0.5,0.6
4.11762759E-07,0.66214,0.5,0.6
4.11766752E-07,0.66215,0.5,0.6
4.11770621E-07,0.66216,0.5,0.6
4.11774526E-07,0.66217,0.5,0.6
4.11778561E-07,0.66218,0.5,0.6
4.11782555E-07,0.66219,0.5,0.6
4.11786548E-07,0.6622,0.5,0.6
4.11790424E-07,0.66221,0.5,0.6
4.11794435E-07,0.66222,0.5,0.6
4.11798343E-07,0.66223,0.5,0.6
4.11802283E-07,0.66224,0.5,0.6
4.11806287E-07,0.66225,0.5,0.6
4.11810252E-07,0.66226,0.5,0.6
4.11814202E-07,0.66227,0.5,0.6
4.11818096E-07,0.66228,0.5,0.6
4.11822086E-07,0.66229,0.5,0.6
4.11825969E-07,0.6623,0.5,0.6
4.11829994E-07,0.66231,0.5,0.6
4.11833899E-07,0.66232,0.5,0.6
4.11837945E-07,0.66233,0.5,0.6
4.11841896E-07,0.66234,0.5,0.6
4.11845853E-07,0.66235,0.5,0.6
4.11849772E-07,0.66236,0.5,0.6
4.11853783E-07,0.66237,0.5,0.6
4.11857673E-07,0.66238,0.5,0.6
4.11861656E-07,0.66239,0.5,0.6
4.1186555E-07,0.6624,0.5,0.6
4.11869586E-07,0.66241,0.5,0.6
4.11873561E-07,0.66242,0.5,0.6
4.11877497E-07,0.66243,0.5,0.6
4.1188142E-07,0.66244,0.5,0.6
4.11885342E-07,0.66245,0.5,0.6
4.1188931E-07,0.66246,0.5,0.6
4.11893314E-07,0.66247,0.5,0.6
4.11897222E-07,0.66248,0.5,0.6
4.11901244E-07,0.66249,0.5,0.6
4.1190518E-07,0.6625,0.5,0.6
4.11909188E-07,0.66251,0.5,0.6
4.11913081E-07,0.66252,0.5,0.6
4.1191706E-07,0.66253,0.5,0.6
4.11920997E-07,0.66254,0.5,0.6
4.11924905E-07,0.66255,0.5,0.6
4.11928912E-07,0.66256,0.5,0.6
4.11932877E-07,0.66257,0.5,0.6
4.1193687E-07,0.66258,0.5,0.6
4.11940778E-07,0.66259,0.5,0.6
4.11944697E-07,0.6626,0.5,0.6
4.11948751E-07,0.66261,0.5,0.6
4.11952701E-07,0.66262,0.5,0.6
4.11956595E-07,0.66263,0.5,0.6
4.11960574E-07,0.66264,0.5,0.6
4.11964567E-07,0.66265,0.5,0.6
4.11968504E-07,0.66266,0.5,0.6
4.11972469E-07,0.66267,0.5,0.6
4.11976476E-07,0.66268,0.5,0.6
4.11980384E-07,0.66269,0.5,0.6
4.11984317E-07,0.6627,0.5,0.6
4.119882E-07,0.66271,0.5,0.6
4.11992161E-07,0.66272,0.5,0.6
4.11996215E-07,0.66273,0.5,0.6
4.12000151E-07,0.66274,0.5,0.6
4.12004098E-07,0.66275,0.5,0.6
4.12008095E-07,0.66276,0.5,0.6
4.12012007E-07,0.66277,0.5,0.6
4.12016067E-07,0.66278,0.5,0.6
4.12019947E-07,0.66279,0.5,0.6
4.12023883E-07,0.6628,0.5,0.6
4.12027806E-07,0.66281,0.5,0.6
4.1203187E-07,0.66282,0.5,0.6
4.1203575E-07,0.66283,0.5,0.6
4.12039785E-07,0.66284,0.5,0.6
4.12043693E-07,0.66285,0.5,0.6
4.12047672E-07,0.66286,0.5,0.6
4.12051552E-07,0.66287,0.5,0.6
4.12055513E-07,0.66288,0.5,0.6
4.12059549E-07,0.66289,0.5,0.6
4.12063546E-07,0.6629,0.5,0.6
4.1206744E-07,0.66291,0.5,0.6
4.12071433E-07,0.66292,0.5,0.6
4.12075302E-07,0.66293,0.5,0.6
4.12079363E-07,0.66294,0.5,0.6
4.12083288E-07,0.66295,0.5,0.6
4.12087207E-07,0.66296,0.5,0.6
4.12091186E-07,0.66297,0.5,0.6
4.12095066E-07,0.66298,0.5,0.6
4.12099144E-07,0.66299,0.5,0.6
4.12103109E-07,0.663,0.5,0.6
4.12107013E-07,0.66301,0.5,0.6
4.12110953E-07,0.66302,0.5,0.6
4.12114943E-07,0.66303,0.5,0.6
4.12118926E-07,0.66304,0.5,0.6
4.12122823E-07,0.66305,0.5,0.6
4.1212683E-07,0.66306,0.5,0.6
4.12130792E-07,0.66307,0.5,0.6
4.12134757E-07,0.66308,0.5,0.6
4.12138721E-07,0.66309,0.5,0.6
4.12142644E-07,0.6631,0.5,0.6
4.12146594E-07,0.66311,0.5,0.6
4.12150516E-07,0.66312,0.5,0.6
4.12154439E-07,0.66313,0.5,0.6
4.12158457E-07,0.66314,0.5,0.6
4.12162468E-07,0.66315,0.5,0.6
4.12166418E-07,0.66316,0.5,0.6
4.12170355E-07,0.66317,0.5,0.6
4.1217432E-07,0.66318,0.5,0.6
4.12178245E-07,0.66319,0.5,0.6
4.12182263E-07,0.6632,0.5,0.6
4.12186157E-07,0.66321,0.5,0.6
4.1219009E-07,0.66322,0.5,0.6
4.12194098E-07,0.66323,0.5,0.6
4.12198137E-07,0.66324,0.5,0.6
4.12202073E-07,0.66325,0.5,0.6
4.12205956E-07,0.66326,0.5,0.6
4.12209918E-07,0.66327,0.5,0.6
4.12213925E-07,0.66328,0.5,0.6
4.12217918E-07,0.66329,0.5,0.6
4.12221837E-07,0.6633,0.5,0.6
4.1222572E-07,0.66331,0.5,0.6
4.12229717E-07,0.66332,0.5,0.6
4.12233707E-07,0.66333,0.5,0.6
4.12237675E-07,0.66334,0.5,0.6
4.12241594E-07,0.66335,0.5,0.6
4.12245587E-07,0.66336,0.5,0.6
4.12249538E-07,0.66337,0.5,0.6
4.12253449E-07,0.66338,0.5,0.6
4.12257396E-07,0.66339,0.5,0.6
4.12261372E-07,0.6634,0.5,0.6
4.12265326E-07,0.66341,0.5,0.6
4.12269348E-07,0.66342,0.5,0.6
4.12273284E-07,0.66343,0.5,0.6
4.12277249E-07,0.66344,0.5,0.6
4.12281185E-07,0.66345,0.5,0.6
4.12285221E-07,0.66346,0.5,0.6
4.12289157E-07,0.66347,0.5,0.6
4.1229308E-07,0.66348,0.5,0.6
4.12297045E-07,0.66349,0.5,0.6
4.12300981E-07,0.6635,0.5,0.6
4.12304971E-07,0.66351,0.5,0.6
4.12308939E-07,0.66352,0.5,0.6
4.12312946E-07,0.66353,0.5,0.6
4.12316822E-07,0.66354,0.5,0.6
4.12320716E-07,0.66355,0.5,0.6
4.12324741E-07,0.66356,0.5,0.6
4.12328763E-07,0.66357,0.5,0.6
4.12332628E-07,0.66358,0.5,0.6
4.12336622E-07,0.66359,0.5,0.6
4.12340643E-07,0.6636,0.5,0.6
4.1234458E-07,0.66361,0.5,0.6
4.1234853E-07,0.66362,0.5,0.6
4.12352495E-07,0.66363,0.5,0.6
4.12356421E-07,0.66364,0.5,0.6
4.1236034E-07,0.66365,0.5,0.6
4.12364333E-07,0.66366,0.5,0.6
4.12368266E-07,0.66367,0.5,0.6
4.12372248E-07,0.66368,0.5,0.6
4.12376284E-07,0.66369,0.5,0.6
4.12380221E-07,0.6637,0.5,0.6
4.12384157E-07,0.66371,0.5,0.6
4.12388136E-07,0.66372,0.5,0.6
4.12392101E-07,0.66373,0.5,0.6
4.12396052E-07,0.66374,0.5,0.6
4.12399931E-07,0.66375,0.5,0.6
4.12403939E-07,0.66376,0.5,0.6
4.12407903E-07,0.66377,0.5,0.6
4.12411815E-07,0.66378,0.5,0.6
4.12415822E-07,0.66379,0.5,0.6
4.12419784E-07,0.6638,0.5,0.6
4.12423677E-07,0.66381,0.5,0.6
4.12427713E-07,0.66382,0.5,0.6
4.12431664E-07,0.66383,0.5,0.6
4.12435586E-07,0.66384,0.5,0.6
4.12439537E-07,0.66385,0.5,0.6
4.12443505E-07,0.66386,0.5,0.6
4.12447427E-07,0.66387,0.5,0.6
4.12451445E-07,0.66388,0.5,0.6
4.12455414E-07,0.66389,0.5,0.6
4.12459432E-07,0.6639,0.5,0.6
4.12463312E-07,0.66391,0.5,0.6
4.12467276E-07,0.66392,0.5,0.6
4.12471181E-07,0.66393,0.5,0.6
4.12475217E-07,0.66394,0.5,0.6
4.12479128E-07,0.66395,0.5,0.6
4.12483118E-07,0.66396,0.5,0.6
4.12487086E-07,0.66397,0.5,0.6
4.12491065E-07,0.66398,0.5,0.6
4.12495016E-07,0.66399,0.5,0.6
4.12499038E-07,0.664,0.5,0.6
4.12502903E-07,0.66401,0.5,0.6
4.12506857E-07,0.66402,0.5,0.6
4.12510829E-07,0.66403,0.5,0.6
4.12514797E-07,0.66404,0.5,0.6
4.1251872E-07,0.66405,0.5,0.6
4.12522699E-07,0.66406,0.5,0.6
4.12526692E-07,0.66407,0.5,0.6
4.12530618E-07,0.66408,0.5,0.6
4.12534654E-07,0.66409,0.5,0.6
4.12538572E-07,0.6641,0.5,0.6
4.12542491E-07,0.66411,0.5,0.6
4.12546473E-07,0.66412,0.5,0.6
4.12550481E-07,0.66413,0.5,0.6
4.12554389E-07,0.66414,0.5,0.6
4.12558311E-07,0.66415,0.5,0.6
4.12562347E-07,0.66416,0.5,0.6
4.12566298E-07,0.66417,0.5,0.6
4.12570266E-07,0.66418,0.5,0.6
4.12574266E-07,0.66419,0.5,0.6
4.12578164E-07,0.6642,0.5,0.6
4.12582128E-07,0.66421,0.5,0.6
4.12586154E-07,0.66422,0.5,0.6
4.12590044E-07,0.66423,0.5,0.6
4.12593966E-07,0.66424,0.5,0.6
4.12597974E-07,0.66425,0.5,0.6
4.12601977E-07,0.66426,0.5,0.6
4.126059E-07,0.66427,0.5,0.6
4.12609896E-07,0.66428,0.5,0.6
4.12613847E-07,0.66429,0.5,0.6
4.12617812E-07,0.6643,0.5,0.6
4.12621791E-07,0.66431,0.5,0.6
4.12625713E-07,0.66432,0.5,0.6
4.12629721E-07,0.66433,0.5,0.6
4.12633657E-07,0.66434,0.5,0.6
4.12637551E-07,0.66435,0.5,0.6
4.12641587E-07,0.66436,0.5,0.6
4.12645498E-07,0.66437,0.5,0.6
4.12649516E-07,0.66438,0.5,0.6
4.12653485E-07,0.66439,0.5,0.6
4.12657403E-07,0.6644,0.5,0.6
4.12661354E-07,0.66441,0.5,0.6
4.12665333E-07,0.66442,0.5,0.6
4.12669213E-07,0.66443,0.5,0.6
4.12673192E-07,0.66444,0.5,0.6
4.12677156E-07,0.66445,0.5,0.6
4.12681164E-07,0.66446,0.5,0.6
4.12685157E-07,0.66447,0.5,0.6
4.12689023E-07,0.66448,0.5,0.6
4.1269303E-07,0.66449,0.5,0.6
4.12696995E-07,0.6645,0.5,0.6
4.12701016E-07,0.66451,0.5,0.6
4.12704896E-07,0.66452,0.5,0.6
4.12708932E-07,0.66453,0.5,0.6
4.12712822E-07,0.66454,0.5,0.6
4.1271678E-07,0.66455,0.5,0.6
4.12720759E-07,0.66456,0.5,0.6
4.1272472E-07,0.66457,0.5,0.6
4.12728671E-07,0.66458,0.5,0.6
4.12732678E-07,0.66459,0.5,0.6
4.127366E-07,0.6646,0.5,0.6
4.12740594E-07,0.66461,0.5,0.6
4.12744502E-07,0.66462,0.5,0.6
4.1274847E-07,0.66463,0.5,0.6
4.12752417E-07,0.66464,0.5,0.6
4.12756425E-07,0.66465,0.5,0.6
4.12760375E-07,0.66466,0.5,0.6
4.12764368E-07,0.66467,0.5,0.6
4.12768333E-07,0.66468,0.5,0.6
4.12772284E-07,0.66469,0.5,0.6
4.12776235E-07,0.6647,0.5,0.6
4.12780157E-07,0.66471,0.5,0.6
4.12784193E-07,0.66472,0.5,0.6
4.12788101E-07,0.66473,0.5,0.6
4.12792051E-07,0.66474,0.5,0.6
4.1279603E-07,0.66475,0.5,0.6
4.12799952E-07,0.66476,0.5,0.6
4.12803942E-07,0.66477,0.5,0.6
4.12807925E-07,0.66478,0.5,0.6
4.12811957E-07,0.66479,0.5,0.6
4.12815879E-07,0.6648,0.5,0.6
4.12819848E-07,0.66481,0.5,0.6
4.12823727E-07,0.66482,0.5,0.6
4.12827635E-07,0.66483,0.5,0.6
4.12831717E-07,0.66484,0.5,0.6
4.1283565E-07,0.66485,0.5,0.6
4.12839572E-07,0.66486,0.5,0.6
4.12843523E-07,0.66487,0.5,0.6
4.12847516E-07,0.66488,0.5,0.6
4.12851524E-07,0.66489,0.5,0.6
4.12855499E-07,0.6649,0.5,0.6
4.12859468E-07,0.66491,0.5,0.6
4.12863432E-07,0.66492,0.5,0.6
4.1286734E-07,0.66493,0.5,0.6
4.12871334E-07,0.66494,0.5,0.6
4.12875259E-07,0.66495,0.5,0.6
4.12879238E-07,0.66496,0.5,0.6
4.12883185E-07,0.66497,0.5,0.6
4.12887164E-07,0.66498,0.5,0.6
4.1289114E-07,0.66499,0.5,0.6
4.12895165E-07,0.665,0.5,0.6
4.12899059E-07,0.66501,0.5,0.6
4.12903024E-07,0.66502,0.5,0.6
4.12906989E-07,0.66503,0.5,0.6
4.12910882E-07,0.66504,0.5,0.6
4.12914904E-07,0.66505,0.5,0.6
4.12918812E-07,0.66506,0.5,0.6
4.12922819E-07,0.66507,0.5,0.6
4.12926781E-07,0.66508,0.5,0.6
4.12930707E-07,0.66509,0.5,0.6
4.12934742E-07,0.6651,0.5,0.6
4.12938693E-07,0.66511,0.5,0.6
4.12942644E-07,0.66512,0.5,0.6
4.12946591E-07,0.66513,0.5,0.6
4.12950502E-07,0.66514,0.5,0.6
4.12954581E-07,0.66515,0.5,0.6
4.12958503E-07,0.66516,0.5,0.6
4.12962468E-07,0.66517,0.5,0.6
4.1296639E-07,0.66518,0.5,0.6
4.1297033E-07,0.66519,0.5,0.6
4.12974348E-07,0.6652,0.5,0.6
4.12978299E-07,0.66521,0.5,0.6
4.12982306E-07,0.66522,0.5,0.6
4.12986228E-07,0.66523,0.5,0.6
4.12990193E-07,0.66524,0.5,0.6
4.12994172E-07,0.66525,0.5,0.6
4.1299808E-07,0.66526,0.5,0.6
4.13002045E-07,0.66527,0.5,0.6
4.13006024E-07,0.66528,0.5,0.6
4.13010017E-07,0.66529,0.5,0.6
4.13014025E-07,0.6653,0.5,0.6
4.13017876E-07,0.66531,0.5,0.6
4.13021841E-07,0.66532,0.5,0.6
4.13025862E-07,0.66533,0.5,0.6
4.13029813E-07,0.66534,0.5,0.6
4.13033721E-07,0.66535,0.5,0.6
4.13037796E-07,0.66536,0.5,0.6
4.13041718E-07,0.66537,0.5,0.6
4.13045672E-07,0.66538,0.5,0.6
4.1304957E-07,0.66539,0.5,0.6
4.13053559E-07,0.6654,0.5,0.6
4.13057524E-07,0.66541,0.5,0.6
4.13061478E-07,0.66542,0.5,0.6
4.13065454E-07,0.66543,0.5,0.6
4.13069433E-07,0.66544,0.5,0.6
4.13073412E-07,0.66545,0.5,0.6
4.13077377E-07,0.66546,0.5,0.6
4.13081356E-07,0.66547,0.5,0.6
4.13085321E-07,0.66548,0.5,0.6
4.13089246E-07,0.66549,0.5,0.6
4.13093179E-07,0.6655,0.5,0.6
4.13097244E-07,0.66551,0.5,0.6
4.13101109E-07,0.66552,0.5,0.6
4.13105099E-07,0.66553,0.5,0.6
4.13109053E-07,0.66554,0.5,0.6
4.13112961E-07,0.66555,0.5,0.6
4.13117011E-07,0.66556,0.5,0.6
4.13120976E-07,0.66557,0.5,0.6
